msa,"totalvotes, 2020","totalvotes, 2024","trump votecount, 2020","trump votecount, 2024","trump %, 2020","trump %, 2024",2020-2024 swing,category,cumulative biden inflation,_merge
lewiston,32918.0,31603.0,21057.0,20711.0,63.96804180083845,65.53491757111667,1.566875770278216,,,left_only
lewiston-auburn,59361.0,58847.0,29268.0,30605.0,49.30509930762622,52.00774890818563,2.702649600559411,,,left_only
lewistown,21502.0,22120.0,16670.0,17184.0,77.52767184447958,77.68535262206149,0.15768077758190202,,,left_only
lexington,10296.0,9645.0,7417.0,7219.0,72.03768453768454,74.84707102125454,2.8093864835699947,,,left_only
lexington park,49113.0,113145.0,25346.0,62943.0,51.60751735792968,55.630385788147954,4.022868430218274,,,left_only
lexington-fayette,250847.0,238580.0,120068.0,119524.0,47.86503326729042,50.09808030849191,2.2330470412014876,,,left_only
liberal,5294.0,4410.0,3372.0,3038.0,63.69474877219494,68.88888888888889,5.194140116693944,,,left_only
lima,48006.0,46576.0,33116.0,33201.0,68.98304378619339,71.2834936447956,2.3004498586022066,,,left_only
lincoln,178527.0,180538.0,85718.0,89639.0,48.014025889641346,49.651042993718775,1.6370171040774295,,,left_only
little rock-north little rock-conway,324832.0,309280.0,170821.0,166609.0,52.58749138015959,53.86995602690119,1.2824646467416017,,,left_only
lock haven,17625.0,18567.0,11902.0,12965.0,67.52907801418439,69.82818979910594,2.29911178492155,,,left_only
logan,65022.0,68572.0,43877.0,45736.0,67.48023745809111,66.69777751852068,-0.7824599395704297,,,left_only
logansport,15198.0,14213.0,10552.0,10285.0,69.43018818265561,72.36332934637304,2.9331411637174227,,,left_only
longview,117968.0,118609.0,86302.0,89857.0,73.15712735657127,75.75900648348777,2.6018791269165007,,,left_only
longview-kelso,60280.0,59325.0,34424.0,34580.0,57.10683477106835,58.28908554572272,1.1822507746543707,,,left_only
los alamos,12293.0,12187.0,4278.0,4047.0,34.8002928495892,33.207516205793056,-1.5927766437961424,,,left_only
los angeles-long beach-anaheim,5786478.0,5119392.0,1822028.0,1844677.0,31.487685600809336,36.033126590032566,4.545440989223231,apparel,16.326283199045065,both
los angeles-long beach-anaheim,5786478.0,5119392.0,1822028.0,1844677.0,31.487685600809336,36.033126590032566,4.545440989223231,education and communication,8.152359295054023,both
los angeles-long beach-anaheim,5786478.0,5119392.0,1822028.0,1844677.0,31.487685600809336,36.033126590032566,4.545440989223231,food,21.525773661962276,both
los angeles-long beach-anaheim,5786478.0,5119392.0,1822028.0,1844677.0,31.487685600809336,36.033126590032566,4.545440989223231,medical care,15.493565853591525,both
los angeles-long beach-anaheim,5786478.0,5119392.0,1822028.0,1844677.0,31.487685600809336,36.033126590032566,4.545440989223231,motor fuel,36.92378288784015,both
los angeles-long beach-anaheim,5786478.0,5119392.0,1822028.0,1844677.0,31.487685600809336,36.033126590032566,4.545440989223231,recreation,20.862470862470865,both
los angeles-long beach-anaheim,5786478.0,5119392.0,1822028.0,1844677.0,31.487685600809336,36.033126590032566,4.545440989223231,rent,17.757772500926787,both
los angeles-long beach-anaheim,5786478.0,5119392.0,1822028.0,1844677.0,31.487685600809336,36.033126590032566,4.545440989223231,transportation,29.242911121434005,both
louisville-jefferson county,678472.0,649818.0,340246.0,340646.0,50.14886391774458,52.42175501448097,2.2728910967363944,,,left_only
lubbock,135816.0,139988.0,90868.0,98863.0,66.90522471579196,70.62248192702232,3.7172572112303612,,,left_only
ludington,17254.0,18091.0,10207.0,10830.0,59.15729685869944,59.86402078381515,0.7067239251157105,,,left_only
lufkin,34574.0,34476.0,25076.0,26049.0,72.52848961647481,75.55690915419422,3.028419537719401,,,left_only
lumberton,47188.0,46770.0,27806.0,29647.0,58.925998135119094,63.3889245242677,4.462926389148606,,,left_only
lynchburg,141207.0,109411.0,91685.0,80034.0,64.92950066214847,73.14986610121468,8.220365439066214,,,left_only
macomb,12285.0,11972.0,7027.0,6987.0,57.1998371998372,58.3611760775142,1.1613388776770037,,,left_only
macon-bibb county,111906.0,114207.0,54408.0,57982.0,48.61937697710578,50.76921729841428,2.1498403213085027,,,left_only
madison,428755.0,451951.0,121468.0,130530.0,28.330398479318024,28.881449537671116,0.5510510583530923,,,left_only
madisonville,21509.0,20311.0,15757.0,15174.0,73.2577060765261,74.70828615036187,1.4505800738357664,,,left_only
magnolia,8616.0,7940.0,5500.0,5367.0,63.8347260909935,67.59445843828715,3.7597323472936495,,,left_only
malvern,12557.0,12283.0,9202.0,9226.0,73.28183483316079,75.11194333631849,1.8301085031577031,,,left_only
manhattan,47857.0,45840.0,26385.0,26037.0,55.133000397016104,56.79973821989529,1.6667378228791847,,,left_only
manitowoc,44829.0,46316.0,27218.0,28200.0,60.715162060273485,60.88608688142326,0.17092482114977514,,,left_only
mankato,55176.0,55859.0,25749.0,27541.0,46.6670291431057,49.304498827404714,2.6374696842990133,,,left_only
mansfield,59975.0,58362.0,41472.0,41298.0,69.14881200500209,70.76179705973064,1.6129850547285542,,,left_only
marietta,32031.0,31123.0,22307.0,22161.0,69.64190940026849,71.20457539440285,1.5626659941343632,,,left_only
marinette,35586.0,37502.0,23421.0,25317.0,65.81520822795481,67.50839955202389,1.6931913240690761,,,left_only
marion,77980.0,76351.0,54449.0,54319.0,69.82431392664786,71.1437964139304,1.3194824872825421,,,left_only
marion-herrin,33653.0,33174.0,22801.0,22686.0,67.75324636733724,68.38487972508591,0.6316333577486688,,,left_only
marquette,37462.0,39009.0,16286.0,17459.0,43.473386364849716,44.75633828090954,1.2829519160598224,,,left_only
marshall,22412.0,22328.0,14430.0,14889.0,64.38515081206496,66.68308849874597,2.29793768668101,,,left_only
marshalltown,18136.0,17270.0,9610.0,9815.0,52.988531098367886,56.832657788071806,3.84412668970392,,,left_only
martin,13735.0,13394.0,10396.0,10541.0,75.68984346559884,78.6994176496939,3.009574184095058,,,left_only
martinsville,32129.0,25474.0,18890.0,16800.0,58.79423573718447,65.94959566616943,7.155359928984957,,,left_only
maryville,9893.0,9705.0,6865.0,6905.0,69.39249974729607,71.14889232354457,1.7563925762485013,,,left_only
mason city,28219.0,27307.0,15241.0,15342.0,54.00970977001312,56.18339619877687,2.1736864287637516,,,left_only
massena-ogdensburg,45267.0,42939.0,24608.0,25210.0,54.36189718779685,58.71119495097696,4.349297763180111,,,left_only
mayfield,17018.0,16678.0,13206.0,13378.0,77.60018803619697,80.21345485070152,2.6132668145045557,,,left_only
mcalester,17924.0,17572.0,13851.0,13841.0,77.27627761660344,78.76735715911678,1.4910795425133472,,,left_only
mcallen-edinburg-mission,220884.0,217265.0,90527.0,110760.0,40.98395537929411,50.979218926196125,9.995263546902017,,,left_only
mccomb,24461.0,19277.0,12699.0,10618.0,51.915293732880905,55.08118483166468,3.1658910987837743,,,left_only
mcminnville,16009.0,17015.0,11850.0,13192.0,74.02086326441378,77.53158977372905,3.510726509315276,,,left_only
mcpherson,14438.0,13781.0,9964.0,9552.0,69.0123285773653,69.31282200130615,0.3004934239408499,,,left_only
meadville,42004.0,42999.0,28559.0,29685.0,67.99114370059995,69.03648922067956,1.0453455200796071,,,left_only
medford,127165.0,119572.0,63869.0,61743.0,50.225297841387174,51.63667079249322,1.4113729511060455,,,left_only
memphis,561599.0,505257.0,239139.0,231564.0,42.58180659153595,45.83093356450282,3.24912697296687,,,left_only
menomonie,23524.0,25678.0,13173.0,14726.0,55.99812956980106,57.34870317002881,1.3505736002277544,,,left_only
merced,90554.0,86392.0,39397.0,43955.0,43.50663692382446,50.87855356977498,7.37191664595052,,,left_only
meridian,39585.0,34978.0,23384.0,21580.0,59.07288114184666,61.695923151695354,2.623042009848696,,,left_only
mexico,10656.0,10509.0,7732.0,7693.0,72.56006006006007,73.20392044913883,0.6438603890787675,,,left_only
miami,11438.0,11178.0,8545.0,8490.0,74.70711662878125,75.95276435856147,1.2456477297802167,,,left_only
miami-fort lauderdale-west palm beach,2887646.0,2722960.0,1200953.0,1331378.0,41.58934301503716,48.894511854746305,7.305168839709147,apparel,17.750852924978375,both
miami-fort lauderdale-west palm beach,2887646.0,2722960.0,1200953.0,1331378.0,41.58934301503716,48.894511854746305,7.305168839709147,education and communication,8.37477653177313,both
miami-fort lauderdale-west palm beach,2887646.0,2722960.0,1200953.0,1331378.0,41.58934301503716,48.894511854746305,7.305168839709147,food,11.52441120852673,both
miami-fort lauderdale-west palm beach,2887646.0,2722960.0,1200953.0,1331378.0,41.58934301503716,48.894511854746305,7.305168839709147,medical care,7.301062952129649,both
miami-fort lauderdale-west palm beach,2887646.0,2722960.0,1200953.0,1331378.0,41.58934301503716,48.894511854746305,7.305168839709147,motor fuel,36.048188398876945,both
miami-fort lauderdale-west palm beach,2887646.0,2722960.0,1200953.0,1331378.0,41.58934301503716,48.894511854746305,7.305168839709147,recreation,12.077086082123849,both
miami-fort lauderdale-west palm beach,2887646.0,2722960.0,1200953.0,1331378.0,41.58934301503716,48.894511854746305,7.305168839709147,rent,40.48005219140472,both
miami-fort lauderdale-west palm beach,2887646.0,2722960.0,1200953.0,1331378.0,41.58934301503716,48.894511854746305,7.305168839709147,transportation,28.588942969969693,both
michigan city-la porte,49392.0,47647.0,25997.0,26726.0,52.63402980239715,56.09167418725208,3.4576443848549303,,,left_only
middlesborough,10044.0,9340.0,8140.0,7831.0,81.04340900039824,83.84368308351178,2.8002740831135355,,,left_only
midland,110107.0,111430.0,75156.0,77340.0,68.25724068406187,69.40680247689133,1.1495617928294593,,,left_only
milledgeville,18251.0,18891.0,8903.0,9574.0,48.78088871842638,50.68021809327193,1.89932937484555,,,left_only
milwaukee-waukesha,876523.0,894773.0,388155.0,396898.0,44.28349284616605,44.35739567465715,0.07390282849110008,,,left_only
mineral wells,12489.0,13336.0,10179.0,11093.0,81.50372327648331,83.18086382723455,1.6771405507512327,,,left_only
minneapolis-st. paul-bloomington,2154823.0,2125534.0,843877.0,856994.0,39.162242095986535,40.31899748486733,1.1567553888807964,apparel,13.02009745970417,both
minneapolis-st. paul-bloomington,2154823.0,2125534.0,843877.0,856994.0,39.162242095986535,40.31899748486733,1.1567553888807964,education and communication,2.785037919362445,both
minneapolis-st. paul-bloomington,2154823.0,2125534.0,843877.0,856994.0,39.162242095986535,40.31899748486733,1.1567553888807964,food,22.085757548487575,both
minneapolis-st. paul-bloomington,2154823.0,2125534.0,843877.0,856994.0,39.162242095986535,40.31899748486733,1.1567553888807964,medical care,5.87645963784059,both
minneapolis-st. paul-bloomington,2154823.0,2125534.0,843877.0,856994.0,39.162242095986535,40.31899748486733,1.1567553888807964,motor fuel,39.660553718330654,both
minneapolis-st. paul-bloomington,2154823.0,2125534.0,843877.0,856994.0,39.162242095986535,40.31899748486733,1.1567553888807964,recreation,6.851770281148892,both
minneapolis-st. paul-bloomington,2154823.0,2125534.0,843877.0,856994.0,39.162242095986535,40.31899748486733,1.1567553888807964,rent,16.84434190550064,both
minneapolis-st. paul-bloomington,2154823.0,2125534.0,843877.0,856994.0,39.162242095986535,40.31899748486733,1.1567553888807964,transportation,29.47996059521958,both
minot,32568.0,32512.0,23403.0,23851.0,71.85887988209285,73.36060531496062,1.5017254328677723,,,left_only
missoula,74058.0,75606.0,28175.0,29355.0,38.044505657727726,38.82628362828347,0.7817779705557442,,,left_only
mitchell,12027.0,12435.0,8311.0,8748.0,69.10285191652116,70.34981905910736,1.2469671425862003,,,left_only
moberly,10744.0,11020.0,8018.0,8317.0,74.6276991809382,75.47186932849364,0.8441701475554453,,,left_only
mobile,183164.0,175164.0,101243.0,100759.0,55.27450809110961,57.52266447443538,2.248156383325771,,,left_only
modesto,214954.0,197472.0,104145.0,106986.0,48.449900909031705,54.17780748663101,5.727906577599306,,,left_only
monroe,87148.0,91488.0,52710.0,57405.0,60.48331573874328,62.745933892969575,2.2626181542262955,,,left_only
montgomery,174774.0,165358.0,85149.0,84093.0,48.719489168869515,50.85511435793853,2.1356251890690174,,,left_only
monticello,46298.0,44346.0,26622.0,27225.0,57.501403948334705,61.39223379786226,3.890829849527556,,,left_only
montrose,24922.0,25617.0,16770.0,16704.0,67.28994462723698,65.20669867666004,-2.083245950576938,,,left_only
morehead city,42695.0,45817.0,30028.0,32508.0,70.33142054104697,70.95183010672895,0.6204095656819817,,,left_only
morgantown,56644.0,56167.0,31993.0,32260.0,56.48082762516772,57.43586091477202,0.9550332896043017,,,left_only
morristown,48247.0,51316.0,37462.0,41222.0,77.64627852508964,80.32972172421857,2.6834431991289307,,,left_only
moscow,20570.0,20458.0,9472.0,10669.0,46.04764219737481,52.15074787369244,6.103105676317625,,,left_only
moses lake,37680.0,36253.0,24764.0,24326.0,65.72186836518047,67.10065373900092,1.378785373820449,,,left_only
moultrie,16083.0,16611.0,11777.0,12451.0,73.2263881116707,74.95635422310517,1.7299661114344644,,,left_only
mount airy,36638.0,37508.0,27538.0,28565.0,75.16239969430646,76.15708648821585,0.9946867939093949,,,left_only
mount pleasant,50609.0,51813.0,29883.0,32284.0,59.04680985595447,62.30868700905178,3.261877153097309,,,left_only
mount sterling,21566.0,21504.0,15290.0,15906.0,70.89863674302143,73.96763392857143,3.0689971855500033,,,left_only
mount vernon,48802.0,48981.0,34816.0,35301.0,71.34133846973485,72.07080296441477,0.7294644946799167,,,left_only
mount vernon-anacortes,73423.0,70256.0,32762.0,30765.0,44.62089535976465,43.78985424732407,-0.8310411124405803,,,left_only
mountain home,31212.0,31626.0,23082.0,24044.0,73.9523260284506,76.02605451211029,2.0737284836596928,,,left_only
muncie,48191.0,45881.0,26827.0,26067.0,55.66807080160196,56.814367603147275,1.1462968015453185,,,left_only
murray,17443.0,16945.0,11351.0,11539.0,65.07481511207935,68.09678371200944,3.0219685999300907,,,left_only
murrells inlet,36668.0,37754.0,20487.0,22326.0,55.87160466892113,59.13545584573821,3.2638511768170773,,,left_only
muscatine,20671.0,19752.0,10865.0,11152.0,52.56155967297179,56.46010530579182,3.8985456328200314,,,left_only
muskegon-norton shores,92444.0,95181.0,45133.0,47733.0,48.82198952879581,50.14971475399502,1.3277252251992095,,,left_only
muskogee,25081.0,24357.0,16526.0,16550.0,65.89051473226746,67.94761259596831,2.0570978637008466,,,left_only
myrtle beach-conway-north myrtle beach,179744.0,205954.0,118821.0,141719.0,66.10568363895318,68.8109966303155,2.7053129913623195,,,left_only
nacogdoches,26785.0,25486.0,17378.0,17575.0,64.87959678924771,68.95942870595621,4.0798319167085,,,left_only
nantucket,7338.0,7118.0,1914.0,2171.0,26.08340147179068,30.50014048890138,4.4167390171107,,,left_only
napa,72150.0,65549.0,20676.0,20357.0,28.656964656964657,31.05615646310394,2.3991918061392816,,,left_only
naples-marco island,207818.0,217434.0,128950.0,143267.0,62.04948560759895,65.88987922771967,3.8403936201207216,,,left_only
nashville-davidson--murfreesboro--franklin,923394.0,935590.0,500933.0,542365.0,54.24910709837837,57.97037163714875,3.7212645387703844,,,left_only
natchez,17667.0,15227.0,6227.0,5622.0,35.246504782928625,36.921258291193276,1.6747535082646507,,,left_only
new bern,66221.0,69612.0,39161.0,42115.0,59.13682970658854,60.499626501177964,1.3627967945894213,,,left_only
new castle,21030.0,20660.0,15043.0,15033.0,71.53114598193058,72.76379477250727,1.2326487905766896,,,left_only
new philadelphia-dover,44015.0,43211.0,30458.0,30652.0,69.19913665795751,70.93564138760964,1.7365047296521254,,,left_only
new ulm,14635.0,14598.0,9552.0,9692.0,65.26819268875983,66.39265652829155,1.1244638395317281,,,left_only
new york-newark-jersey city,8550911.0,7844231.0,3019998.0,3309301.0,35.31785092839815,42.18770456912858,6.869853640730426,apparel,9.991974949253349,both
new york-newark-jersey city,8550911.0,7844231.0,3019998.0,3309301.0,35.31785092839815,42.18770456912858,6.869853640730426,education and communication,8.955907235990832,both
new york-newark-jersey city,8550911.0,7844231.0,3019998.0,3309301.0,35.31785092839815,42.18770456912858,6.869853640730426,food,19.690242334544244,both
new york-newark-jersey city,8550911.0,7844231.0,3019998.0,3309301.0,35.31785092839815,42.18770456912858,6.869853640730426,medical care,3.1767645782519636,both
new york-newark-jersey city,8550911.0,7844231.0,3019998.0,3309301.0,35.31785092839815,42.18770456912858,6.869853640730426,motor fuel,32.65848333813898,both
new york-newark-jersey city,8550911.0,7844231.0,3019998.0,3309301.0,35.31785092839815,42.18770456912858,6.869853640730426,recreation,18.667689357622237,both
new york-newark-jersey city,8550911.0,7844231.0,3019998.0,3309301.0,35.31785092839815,42.18770456912858,6.869853640730426,rent,14.812907571556872,both
new york-newark-jersey city,8550911.0,7844231.0,3019998.0,3309301.0,35.31785092839815,42.18770456912858,6.869853640730426,transportation,32.41846356863355,both
newberry,18631.0,18129.0,11443.0,12067.0,61.4191401427728,66.56186220971924,5.14272206694644,,,left_only
newport,45585.0,45467.0,24622.0,24750.0,54.01338159482286,54.43508478676843,0.4217031919455678,,,left_only
niles,82391.0,84668.0,43519.0,44975.0,52.82008957289024,53.119242216658,0.29915264376776207,,,left_only
nogales,19556.0,19167.0,6194.0,7699.0,31.673143792186544,40.16799707831168,8.494853286125135,,,left_only
norfolk,22932.0,22733.0,17963.0,18101.0,78.33158904587476,79.62433466766376,1.2927456217889954,,,left_only
north platte,17557.0,16972.0,13478.0,13083.0,76.76710144102069,77.08578835729438,0.31868691627369117,,,left_only
north port-bradenton-sarasota,487533.0,508913.0,273357.0,303705.0,56.06943529976432,59.67719433380558,3.6077590340412584,,,left_only
north wilkesboro,35466.0,36320.0,27592.0,28812.0,77.79845485817403,79.32819383259911,1.5297389744250864,,,left_only
norwalk,27190.0,27344.0,18956.0,19484.0,69.71680764987127,71.255119953189,1.5383123033177242,,,left_only
oak harbor,53925.0,52449.0,22746.0,20967.0,42.180806675938804,39.9759766630441,-2.2048300128947034,,,left_only
ocala,204376.0,214743.0,127826.0,140173.0,62.54452577602066,65.27477030683188,2.7302445308112198,,,left_only
ocean pines,31691.0,32881.0,18571.0,19632.0,58.60023350478054,59.70621331468021,1.1059798098996723,,,left_only
odessa,44591.0,42690.0,32697.0,32429.0,73.32645601130274,75.9639259779808,2.6374699666780543,,,left_only
ogden,287823.0,291115.0,175265.0,174142.0,60.89332680154123,59.81897188396338,-1.0743549175778497,,,left_only
oil city,26528.0,26809.0,18569.0,18883.0,69.99773823884198,70.43530157782834,0.4375633389863651,,,left_only
okeechobee,15954.0,16096.0,11470.0,12315.0,71.89419581296227,76.50969184890656,4.61549603594429,,,left_only
oklahoma city,555257.0,567585.0,316731.0,329020.0,57.04223449681859,57.96841001788279,0.9261755210642022,,,left_only
olean,35018.0,33970.0,22155.0,22445.0,63.26746244788395,66.07300559317044,2.805543145286485,,,left_only
olympia-lacey-tumwater,168134.0,164537.0,65277.0,62282.0,38.82439006982526,37.85288415371619,-0.9715059161090736,,,left_only
omaha,473223.0,479274.0,236498.0,243452.0,49.97601553601579,50.795995610026836,0.819980074011049,,,left_only
oneonta,28223.0,28284.0,14382.0,15256.0,50.95843815327924,53.938622542780365,2.980184389501126,,,left_only
ontario,23097.0,22706.0,17049.0,17168.0,73.81478114040785,75.60997093279309,1.7951897923852442,,,left_only
orangeburg,41205.0,36970.0,13603.0,13750.0,33.012983861181894,37.192318095753315,4.179334234571421,,,left_only
orlando-kissimmee-sanford,1291968.0,1265270.0,569978.0,615227.0,44.11703695447565,48.6241671738048,4.507130219329149,,,left_only
oshkosh-neenah,94032.0,95371.0,47796.0,49179.0,50.82950484941296,51.56598966142748,0.7364848120145169,,,left_only
oskaloosa,11404.0,10946.0,8320.0,8207.0,72.9568572430726,74.97716060661429,2.020303363541686,,,left_only
othello,5862.0,5365.0,3907.0,3767.0,66.64960764244286,70.21435228331781,3.564744640874949,,,left_only
ottawa,86892.0,31799.0,50996.0,20390.0,58.68894719882153,64.1215132551338,5.432566056312275,,,left_only
ottumwa,15633.0,14583.0,9536.0,9479.0,60.999168425766,65.00034286497977,4.00117443921377,,,left_only
owatonna,21128.0,20872.0,12656.0,12742.0,59.90155244225672,61.04829436565734,1.1467419234006186,,,left_only
owensboro,54022.0,51731.0,34656.0,34283.0,64.15164192366073,66.27167462449982,2.12003270083909,,,left_only
owosso,39224.0,40752.0,23149.0,24718.0,59.01743830307975,60.65469179426777,1.6372534911880194,,,left_only
oxford,29958.0,29287.0,16620.0,17568.0,55.477668736230726,59.98565916618295,4.507990429952223,,,left_only
oxnard-thousand oaks-ventura,422825.0,386932.0,162207.0,158637.0,38.36267959557736,40.99867677007846,2.6359971745010995,,,left_only
ozark,19738.0,19139.0,14303.0,14476.0,72.4642820954504,75.63613563927059,3.171853543820191,,,left_only
paducah,52200.0,50293.0,36342.0,35822.0,69.62068965517241,71.22661205336726,1.6059223981948492,,,left_only
pahrump,25376.0,26997.0,17527.0,18946.0,69.06919924337957,70.17816794458643,1.1089687012068623,,,left_only
palatka,36373.0,36370.0,25514.0,26700.0,70.14543754983092,73.41215287324718,3.266715323416264,,,left_only
palestine,19227.0,19381.0,15110.0,15597.0,78.58740313101367,80.47572364687065,1.8883205158569751,,,left_only
palm bay-melbourne-titusville,360764.0,363015.0,207883.0,216533.0,57.62298899003226,59.64849937330413,2.0255103832718717,,,left_only
pampa,8332.0,8152.0,7369.0,7238.0,88.44215074411906,88.78802747791953,0.34587673380046624,,,left_only
panama city-panama city beach,105351.0,110782.0,75973.0,81867.0,72.11417072453038,73.89918939899984,1.7850186744694554,,,left_only
paragould,16100.0,15820.0,12670.0,12617.0,78.69565217391305,79.75347661188368,1.0578244379706376,,,left_only
paris,42295.0,42157.0,32516.0,33355.0,76.87906371911573,79.12090518775055,2.241841468634817,,,left_only
parkersburg-vienna,41415.0,40021.0,29336.0,28500.0,70.83423880236629,71.21261337797657,0.3783745756102803,,,left_only
payson,27662.0,27698.0,18377.0,18901.0,66.43409731761984,68.23958408549353,1.8054867678736883,,,left_only
pella,19232.0,19566.0,12722.0,13289.0,66.15016638935109,67.91883880200348,1.7686724126523927,,,left_only
pensacola-ferry pass-brent,277300.0,276414.0,174059.0,180721.0,62.76920302921024,65.380552359866,2.611349330655763,,,left_only
peoria,183674.0,177342.0,101765.0,100286.0,55.40522882933894,56.54949194212313,1.144263112784195,,,left_only
peru,14473.0,13998.0,10925.0,10670.0,75.48538658191114,76.22517502500357,0.7397884430924222,,,left_only
petoskey,22177.0,22901.0,12135.0,12465.0,54.71885286558146,54.4299375573119,-0.2889153082695586,,,left_only
philadelphia-camden-wilmington,3357985.0,3307539.0,1162186.0,1210221.0,34.60962452184867,36.589772637601556,1.9801481157528826,apparel,3.035055350553498,both
philadelphia-camden-wilmington,3357985.0,3307539.0,1162186.0,1210221.0,34.60962452184867,36.589772637601556,1.9801481157528826,education and communication,5.127169057400053,both
philadelphia-camden-wilmington,3357985.0,3307539.0,1162186.0,1210221.0,34.60962452184867,36.589772637601556,1.9801481157528826,food,25.838707077220697,both
philadelphia-camden-wilmington,3357985.0,3307539.0,1162186.0,1210221.0,34.60962452184867,36.589772637601556,1.9801481157528826,medical care,3.953699595096799,both
philadelphia-camden-wilmington,3357985.0,3307539.0,1162186.0,1210221.0,34.60962452184867,36.589772637601556,1.9801481157528826,motor fuel,21.026654716448338,both
philadelphia-camden-wilmington,3357985.0,3307539.0,1162186.0,1210221.0,34.60962452184867,36.589772637601556,1.9801481157528826,recreation,9.95019754709064,both
philadelphia-camden-wilmington,3357985.0,3307539.0,1162186.0,1210221.0,34.60962452184867,36.589772637601556,1.9801481157528826,rent,24.097486195191394,both
philadelphia-camden-wilmington,3357985.0,3307539.0,1162186.0,1210221.0,34.60962452184867,36.589772637601556,1.9801481157528826,transportation,31.58233951743038,both
phoenix-mesa-chandler,2253118.0,2271747.0,1102742.0,1178457.0,48.942931528663834,51.87448250179267,2.931550973128836,apparel,17.52005421335475,both
phoenix-mesa-chandler,2253118.0,2271747.0,1102742.0,1178457.0,48.942931528663834,51.87448250179267,2.931550973128836,education and communication,-1.2102018410607152,both
phoenix-mesa-chandler,2253118.0,2271747.0,1102742.0,1178457.0,48.942931528663834,51.87448250179267,2.931550973128836,food,21.682170897371364,both
phoenix-mesa-chandler,2253118.0,2271747.0,1102742.0,1178457.0,48.942931528663834,51.87448250179267,2.931550973128836,medical care,,both
phoenix-mesa-chandler,2253118.0,2271747.0,1102742.0,1178457.0,48.942931528663834,51.87448250179267,2.931550973128836,motor fuel,42.22521689520174,both
phoenix-mesa-chandler,2253118.0,2271747.0,1102742.0,1178457.0,48.942931528663834,51.87448250179267,2.931550973128836,recreation,10.489999126561276,both
phoenix-mesa-chandler,2253118.0,2271747.0,1102742.0,1178457.0,48.942931528663834,51.87448250179267,2.931550973128836,rent,37.73929625633032,both
phoenix-mesa-chandler,2253118.0,2271747.0,1102742.0,1178457.0,48.942931528663834,51.87448250179267,2.931550973128836,transportation,20.736560594724523,both
picayune,24033.0,24701.0,19595.0,20438.0,81.53372446219781,82.74158940933566,1.2078649471378498,,,left_only
pierre,10375.0,10170.0,6725.0,6639.0,64.81927710843374,65.28023598820059,0.46095887976684935,,,left_only
pikeville,41719.0,39602.0,32529.0,32010.0,77.97166758551259,80.82925104792687,2.857583462414283,,,left_only
pine bluff,28758.0,24982.0,12388.0,11272.0,43.07670908964462,45.12048675046033,2.0437776608157066,,,left_only
pinehurst-southern pines,58339.0,61819.0,36764.0,39633.0,63.017878263254424,64.11135734968214,1.0934790864277133,,,left_only
pittsburg,16645.0,16023.0,10045.0,9823.0,60.34845298888555,61.30562316669788,0.9571701778123298,,,left_only
pittsburgh,1394920.0,1422932.0,712053.0,734418.0,51.04615318441201,51.613007508440326,0.5668543240283128,,,left_only
pittsfield,71771.0,68674.0,18064.0,19805.0,25.168940101155062,28.839153100154352,3.6702129989992898,,,left_only
plainview,11625.0,11375.0,8761.0,8998.0,75.36344086021506,79.1032967032967,3.739855843081642,,,left_only
platteville,25608.0,27306.0,14142.0,15922.0,55.22492970946578,58.30952904123636,3.084599331770576,,,left_only
plattsburgh,35637.0,35978.0,16514.0,18246.0,46.33947863175913,50.71432542109066,4.374846789331535,,,left_only
plymouth,19927.0,19616.0,13844.0,13837.0,69.47357856175039,70.53935562805873,1.0657770663083426,,,left_only
pocatello,39553.0,39976.0,23331.0,24329.0,58.98667610547872,60.85901540924554,1.8723393037668217,,,left_only
ponca city,17249.0,16913.0,12834.0,12483.0,74.40431329352425,73.80713060959026,-0.597182683933994,,,left_only
pontiac,17174.0,16549.0,12208.0,11970.0,71.0841970420403,72.33065442020667,1.2464573781663688,,,left_only
poplar bluff,18141.0,17858.0,14602.0,14548.0,80.49170387519983,81.4648896852951,0.9731858100952735,,,left_only
port angeles,49264.0,48663.0,23062.0,21632.0,46.81308866515102,44.45266424182644,-2.360424423324581,,,left_only
port lavaca,7856.0,7841.0,5641.0,5939.0,71.80498981670061,75.74288993750797,3.937900120807356,,,left_only
port st. lucie,270895.0,284528.0,147999.0,164414.0,54.633345022979384,57.784822583366136,3.151477560386752,,,left_only
port townsend,24792.0,24698.0,6931.0,6324.0,27.956598902871892,25.605312171025997,-2.351286731845896,,,left_only
portland-south portland,351236.0,349564.0,124156.0,127935.0,35.34831281531506,36.59844835280521,1.250135537490145,,,left_only
portland-vancouver-hillsboro,1415523.0,1331508.0,469466.0,444458.0,33.16555082467752,33.3800472847328,0.21449646005527967,,,left_only
portsmouth,32047.0,31225.0,22609.0,22978.0,70.5495054139233,73.58847077662129,3.0389653626979936,,,left_only
pottsville,70603.0,73361.0,48871.0,51665.0,69.21943826749572,70.42570303022042,1.2062647627247003,,,left_only
prescott valley-prescott,143221.0,149428.0,91527.0,99346.0,63.906131084128724,66.48419305618759,2.578061972058869,,,left_only
price,9369.0,9527.0,6693.0,6719.0,71.43772014089016,70.5258738322662,-0.9118463086239643,,,left_only
providence-warwick,797747.0,789818.0,319709.0,348492.0,40.07649041613443,44.1230764555885,4.04658603945407,,,left_only
